GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P001001,P001001.2000
48309002501,140,48,309,47380,999,,,Census Tract 25.01,4651,2244,4512,2221,4651,4512
48309002503,140,48,309,47380,999,,,Census Tract 25.03,5454,2320,5611,2382,5454,5611
48329001700,140,48,329,33260,372,,,Census Tract 17,4164,1409,3357,1067,4164,3357
48329010104,140,48,329,33260,372,,,Census Tract 101.04,6978,3171,4624,2293,6978,4624
48339690500,140,48,339,26420,288,,,Census Tract 6905,7570,2688,4648,1607,7570,4648
48339690601,140,48,339,26420,288,,,Census Tract 6906.01,20181,7788,6728,2460,20181,6728
48353950400,140,48,353,45020,999,,,Census Tract 9504,3976,1863,4298,1942,3976,4298
48353950500,140,48,353,45020,999,,,Census Tract 9505,2736,1382,2877,1322,2736,2877
48355003500,140,48,355,18580,204,,,Census Tract 35,2328,877,2706,995,2328,2706
48361021700,140,48,361,13140,999,,,Census Tract 217,2348,1022,2623,1107,2348,2623
48369950200,140,48,369,99999,999,,,Census Tract 9502,4968,1788,4755,1739,4968,4755
48369950300,140,48,369,99999,999,,,Census Tract 9503,5301,2011,5261,1993,5301,5261
48375980000,140,48,375,11100,999,,,Census Tract 9800,0,0,0,0,0,0
48401950400,140,48,401,30980,346,,,Census Tract 9504,5384,2058,5072,1922,5384,5072
48423001604,140,48,423,46340,540,,,Census Tract 16.04,6196,2516,5138,2154,6196,5138
48423001700,140,48,423,46340,540,,,Census Tract 17,8493,3057,6244,2328,8493,6244
48439104505,140,48,439,19100,206,,,Census Tract 1045.05,3651,1527,2993,1421,3651,2993
48439104601,140,48,439,19100,206,,,Census Tract 1046.01,3687,1244,3758,1241,3687,3758
48439106517,140,48,439,19100,206,,,Census Tract 1065.17,7387,3519,4439,2382,7387,4439
48439111406,140,48,439,19100,206,,,Census Tract 1114.06,3707,1265,2143,675,3707,2143
48439113216,140,48,439,19100,206,,,Census Tract 1132.16,5299,2512,4550,2041,5299,4550
48439113217,140,48,439,19100,206,,,Census Tract 1132.17,4500,1822,4271,1731,4500,4271
48439123100,140,48,439,19100,206,,,Census Tract 1231,3012,1182,2840,1132,3012,2840
48453000306,140,48,453,12420,126,,,Census Tract 3.06,2697,1418,1807,761,2697,1807
48453001848,140,48,453,12420,126,,,Census Tract 18.48,4515,1947,3866,1416,4515,3866
48453001849,140,48,453,12420,126,,,Census Tract 18.49,5627,3833,4499,2828,5627,4499
48459950600,140,48,459,30980,346,,,Census Tract 9506,3950,1585,3870,1530,3950,3870
48459950700,140,48,459,30980,346,,,Census Tract 9507,4791,2023,4141,1732,4791,4141
48469000602,140,48,469,47020,999,,,Census Tract 6.02,4324,1928,4296,1901,4324,4296
48469000700,140,48,469,47020,999,,,Census Tract 7,3292,1298,3594,1328,3292,3594
48479000101,140,48,479,29700,999,,,Census Tract 1.01,4454,1429,4602,1354,4454,4602
48479980000,140,48,479,29700,999,,,Census Tract 9800,2,1,1,0,2,1
48485013502,140,48,485,48660,999,,,Census Tract 135.02,4955,1974,4799,1773,4955,4799
48485013600,140,48,485,48660,999,,,Census Tract 136,5789,2564,5991,2441,5789,5991
48491020320,140,48,491,12420,126,,,Census Tract 203.20,6638,2451,1649,552,6638,1649
48491021602,140,48,491,12420,126,,,Census Tract 216.02,2857,1057,2231,788,2857,2231
48501950200,140,48,501,99999,999,,,Census Tract 9502,5854,2141,5275,2144,5854,5275
48027020201,140,48,027,28660,999,,,Census Tract 202.01,6017,2349,4123,1593,6017,4123
48027023500,140,48,027,28660,999,,,Census Tract 235,2155,1247,2337,1266,2155,2337
48029121605,140,48,029,41700,999,,,Census Tract 1216.05,1921,760,1851,614,1921,1851
48029140700,140,48,029,41700,999,,,Census Tract 1407,4734,2060,4791,2013,4734,4791
48029161801,140,48,029,41700,999,,,Census Tract 1618.01,4028,1275,2232,801,4028,2232
48029180501,140,48,029,41700,999,,,Census Tract 1805.01,4536,1988,5231,1810,4536,5231
48029181820,140,48,029,41700,999,,,Census Tract 1818.20,7202,1653,2720,853,7202,2720
48029191811,140,48,029,41700,999,,,Census Tract 1918.11,4339,1390,1137,371,4339,1137
48037011402,140,48,037,45500,999,,,Census Tract 114.02,2277,987,2346,975,2277,2346
48039990000,140,48,039,26420,288,,,Census Tract 9900,0,0,0,0,0,0
48057000100,140,48,057,47020,999,,,Census Tract 1,5409,2129,5346,2114,5409,5346
48061012508,140,48,061,15180,154,,,Census Tract 125.08,2756,1036,1650,620,2756,1650
48085030525,140,48,085,19100,206,,,Census Tract 305.25,6196,2046,1100,360,6196,1100
48085031634,140,48,085,19100,206,,,Census Tract 316.34,2973,1243,3104,1244,2973,3104
48097000700,140,48,097,23620,206,,,Census Tract 7,6531,3255,5720,2662,6531,5720
48113004800,140,48,113,19100,206,,,Census Tract 48,3205,994,4361,1174,3205,4361
48113007913,140,48,113,19100,206,,,Census Tract 79.13,1860,1371,2231,1442,1860,2231
48113011002,140,48,113,19100,206,,,Census Tract 110.02,3213,1230,3082,1151,3213,3082
48113013618,140,48,113,19100,206,,,Census Tract 136.18,2265,979,2383,974,2265,2383
48113014306,140,48,113,19100,206,,,Census Tract 143.06,5462,1791,5315,1792,5462,5315
48113016513,140,48,113,19100,206,,,Census Tract 165.13,5079,1871,4799,1662,5079,4799
48113017806,140,48,113,19100,206,,,Census Tract 178.06,4745,1757,4668,1859,4745,4668
48113019021,140,48,113,19100,206,,,Census Tract 190.21,7050,2516,6762,2432,7050,6762
48115950600,140,48,115,29500,999,,,Census Tract 9506,1835,818,2155,898,1835,2155
48121021202,140,48,121,19100,206,,,Census Tract 212.02,4242,1208,3151,866,4242,3151
48121021718,140,48,121,19100,206,,,Census Tract 217.18,7561,2496,2112,682,7561,2112
48141000900,140,48,141,21340,999,,,Census Tract 9,7871,3014,7556,2715,7871,7556
48141004107,140,48,141,21340,999,,,Census Tract 41.07,1459,460,1586,454,1459,1586
48147950600,140,48,147,14300,206,,,Census Tract 9506,2386,1126,2417,1118,2386,2417
48157671601,140,48,157,26420,288,,,Census Tract 6716.01,6631,2803,7197,2760,6631,7197
48159950200,140,48,159,99999,999,,,Census Tract 9502,2763,1133,2345,1067,2763,2345
48167722600,140,48,167,26420,288,,,Census Tract 7226,2097,1018,1547,643,2097,1547
48175960100,140,48,175,47020,999,,,Census Tract 9601,4054,2031,3905,1868,4054,3905
48187210708,140,48,187,41700,999,,,Census Tract 2107.08,6396,2036,1694,592,6396,1694
48199030600,140,48,199,13140,999,,,Census Tract 306,3297,1384,3116,1268,3297,3116
48201222600,140,48,201,26420,288,,,Census Tract 2226,4947,2127,4248,1560,4947,4248
48201240702,140,48,201,26420,288,,,Census Tract 2407.02,10524,3046,1581,587,10524,1581
48201254000,140,48,201,26420,288,,,Census Tract 2540,3594,1592,3800,1766,3594,3800
48201321100,140,48,201,26420,288,,,Census Tract 3211,7397,2717,3645,1815,7397,3645
48201332700,140,48,201,26420,288,,,Census Tract 3327,2728,824,2805,839,2728,2805
48201350200,140,48,201,26420,288,,,Census Tract 3502,8405,2757,8572,2770,8405,8572
48201421300,140,48,201,26420,288,,,Census Tract 4213,6635,2565,6891,2591,6635,6891
48201432200,140,48,201,26420,288,,,Census Tract 4322,4043,2105,4144,2205,4043,4144
48201453000,140,48,201,26420,288,,,Census Tract 4530,7857,2203,7809,2228,7857,7809
48201521300,140,48,201,26420,288,,,Census Tract 5213,5439,1876,5497,1795,5439,5497
48201534001,140,48,201,26420,288,,,Census Tract 5340.01,2959,1018,2269,834,2959,2269
48201550800,140,48,201,26420,288,,,Census Tract 5508,3468,994,2625,750,3468,2625
48201554902,140,48,201,26420,288,,,Census Tract 5549.02,6182,2080,2387,812,6182,2387
48209010600,140,48,209,12420,126,,,Census Tract 106,9265,3892,7904,3039,9265,7904
48215020302,140,48,215,32580,999,,,Census Tract 203.02,9667,3368,6469,2451,9667,6469
48215022800,140,48,215,32580,999,,,Census Tract 228,9129,2443,7257,1807,9129,7257
48217960900,140,48,217,99999,999,,,Census Tract 9609,2298,779,2262,746,2298,2262
48245002300,140,48,245,13140,999,,,Census Tract 23,3475,1609,4334,1887,3475,4334
48249950500,140,48,249,10860,999,,,Census Tract 9505,6213,2351,6287,2237,6213,6287
48281950400,140,48,281,28660,999,,,Census Tract 9504,3674,1532,3897,1523,3674,3897
48303001601,140,48,303,31180,352,,,Census Tract 16.01,3000,1456,3226,1630,3000,3226
48307950500,140,48,307,99999,999,,,Census Tract 9505,1330,903,1323,855,1330,1323
48309004300,140,48,309,47380,999,,,Census Tract 43,7209,2665,6854,2402,7209,6854
48339692700,140,48,339,26420,288,,,Census Tract 6927,7058,2639,5624,2152,7058,5624
48347951100,140,48,347,34860,999,,,Census Tract 9511,5120,2488,4836,2383,5120,4836
48355001903,140,48,355,18580,204,,,Census Tract 19.03,3618,1246,3674,1167,3618,3674
48355006300,140,48,355,18580,204,,,Census Tract 63,2646,1265,1972,939,2646,1972
48365950100,140,48,365,99999,999,,,Census Tract 9501,4740,2155,4653,2091,4740,4653
48375010200,140,48,375,11100,999,,,Census Tract 102,1961,826,1939,816,1961,1939
48381021602,140,48,381,11100,999,,,Census Tract 216.02,5096,2531,5676,2575,5096,5676
48439101302,140,48,439,19100,206,,,Census Tract 1013.02,2801,1154,2829,1149,2801,2829
48439105507,140,48,439,19100,206,,,Census Tract 1055.07,6609,3219,5325,2735,6609,5325
48439110906,140,48,439,19100,206,,,Census Tract 1109.06,4378,1818,4524,1774,4378,4524
48439111542,140,48,439,19100,206,,,Census Tract 1115.42,6211,1924,3981,1279,6211,3981
48439113613,140,48,439,19100,206,,,Census Tract 1136.13,4016,1761,4906,2053,4016,4906
48439114104,140,48,439,19100,206,,,Census Tract 1141.04,6844,2509,1080,429,6844,1080
48441011700,140,48,441,10180,999,,,Census Tract 117,2368,1119,2422,1067,2368,2422
48451000802,140,48,451,41660,999,,,Census Tract 8.02,4250,1570,4107,1471,4250,4107
48453001503,140,48,453,12420,126,,,Census Tract 15.03,3875,1912,3998,1865,3875,3998
48453001784,140,48,453,12420,126,,,Census Tract 17.84,5552,1902,3102,1051,5552,3102
48453001919,140,48,453,12420,126,,,Census Tract 19.19,3573,1402,3753,1357,3573,3753
48453002500,140,48,453,12420,126,,,Census Tract 25,5163,2859,5321,2798,5163,5321
48465950800,140,48,465,19620,999,,,Census Tract 9508,5605,3121,4736,2496,5605,4736
48471790800,140,48,471,26660,288,,,Census Tract 7908,5944,2692,5632,2283,5944,5632
48479001501,140,48,479,29700,999,,,Census Tract 15.01,2816,846,2880,802,2816,2880
48491020604,140,48,491,12420,126,,,Census Tract 206.04,4693,1672,1627,633,4693,1627
48141010341,140,48,141,21340,999,,,Census Tract 103.41,16119,4886,6493,1819,16119,6493
48201510100,140,48,201,26420,288,,,Census Tract 5101,2142,1049,2150,635,2142,2150
48013960500,140,48,013,41700,999,,,Census Tract 9605,2684,1183,2286,990,2684,2286
48013960600,140,48,013,41700,999,,,Census Tract 9606,5989,2520,5392,2139,5989,5392
48027023203,140,48,027,28660,999,,,Census Tract 232.03,2909,876,3212,770,2909,3212
48029121505,140,48,029,41700,999,,,Census Tract 1215.05,4571,1704,3951,1334,4571,3951
48029121506,140,48,029,41700,999,,,Census Tract 1215.06,5742,1836,6020,2191,5742,6020
48029140100,140,48,029,41700,999,,,Census Tract 1401,1645,654,1795,668,1645,1795
48029161304,140,48,029,41700,999,,,Census Tract 1613.04,4290,1204,4636,1200,4290,4636
48029180101,140,48,029,41700,999,,,Census Tract 1801.01,5023,2126,5618,2140,5023,5618
48029181814,140,48,029,41700,999,,,Census Tract 1818.14,3409,1949,2182,1165,3409,2182
48029191804,140,48,029,41700,999,,,Census Tract 1918.04,6322,2269,3486,1202,6322,3486
48029191806,140,48,029,41700,999,,,Census Tract 1918.06,8005,3139,2957,1039,8005,2957
48037010902,140,48,037,45500,999,,,Census Tract 109.02,6496,2772,4814,2059,6496,4814
48039664000,140,48,039,26420,288,,,Census Tract 6640,4184,1843,4640,1875,4184,4640
48055960700,140,48,055,12420,126,,,Census Tract 9607,5660,2217,5588,2183,5660,5588
48061012402,140,48,061,15180,154,,,Census Tract 124.02,4888,1541,4617,1489,4888,4617
48065950100,140,48,065,11100,999,,,Census Tract 9501,2387,1181,2702,1261,2387,2702
48077030200,140,48,077,48660,999,,,Census Tract 302,3250,1499,3421,1522,3250,3421
48085030519,140,48,085,19100,206,,,Census Tract 305.19,1466,714,259,125,1466,259
48085030520,140,48,085,19100,206,,,Census Tract 305.20,4454,1607,790,282,4454,790
48085031628,140,48,085,19100,206,,,Census Tract 316.28,3637,1404,3823,1403,3637,3823
48085031629,140,48,085,19100,206,,,Census Tract 316.29,3505,1324,3403,1317,3505,3403
48085032012,140,48,085,19100,206,,,Census Tract 320.12,4164,1290,3252,1201,4164,3252
48085032013,140,48,085,19100,206,,,Census Tract 320.13,5721,2152,4468,2005,5721,4468
48097000100,140,48,097,23620,206,,,Census Tract 1,5892,2386,5730,2180,5892,5730
48113004202,140,48,113,19100,206,,,Census Tract 42.02,2237,971,3692,1280,2237,3692
48113004300,140,48,113,19100,206,,,Census Tract 43,2375,713,2860,1009,2375,2860
48113007903,140,48,113,19100,206,,,Census Tract 79.03,1786,1176,2781,1179,1786,2781
48113007906,140,48,113,19100,206,,,Census Tract 79.06,2469,1190,2373,1164,2469,2373
48113010804,140,48,113,19100,206,,,Census Tract 108.04,4442,1826,3400,1162,4442,3400
48113010805,140,48,113,19100,206,,,Census Tract 108.05,5706,1657,4369,1055,5706,4369
48113013609,140,48,113,19100,206,,,Census Tract 136.09,3643,1303,3762,1316,3643,3762
48113013610,140,48,113,19100,206,,,Census Tract 136.10,4339,1704,5007,1811,4339,5007
48113014138,140,48,113,19100,206,,,Census Tract 141.38,3574,2022,1806,1099,3574,1806
48113014203,140,48,113,19100,206,,,Census Tract 142.03,3118,1236,3187,1241,3118,3187
48113016412,140,48,113,19100,206,,,Census Tract 164.12,4364,1491,2576,967,4364,2576
48113016413,140,48,113,19100,206,,,Census Tract 164.13,6809,2381,4020,1544,6809,4020
48113017606,140,48,113,19100,206,,,Census Tract 176.06,4914,1597,4745,1581,4914,4745
48113017702,140,48,113,19100,206,,,Census Tract 177.02,7804,2925,7466,2654,7804,7466
48113019013,140,48,113,19100,206,,,Census Tract 190.13,5510,1788,6727,1853,5510,6727
48113019014,140,48,113,19100,206,,,Census Tract 190.14,6971,2176,6850,2171,6971,6850
48121020700,140,48,121,19100,206,,,Census Tract 207,3266,1996,3418,1972,3266,3418
48121020800,140,48,121,19100,206,,,Census Tract 208,5082,2284,4169,1899,5082,4169
48121021636,140,48,121,19100,206,,,Census Tract 216.36,6507,4291,4586,3112,6507,4586
48121021637,140,48,121,19100,206,,,Census Tract 216.37,4141,2057,3587,1813,4141,3587
48141000302,140,48,141,21340,999,,,Census Tract 3.02,5626,1821,5946,1817,5626,5946
48141000401,140,48,141,21340,999,,,Census Tract 4.01,6253,2695,5679,2555,6253,5679
48141004003,140,48,141,21340,999,,,Census Tract 40.03,8507,2580,7052,2014,8507,7052
48141004004,140,48,141,21340,999,,,Census Tract 40.04,5584,1602,6062,1534,5584,6062
48141010335,140,48,141,21340,999,,,Census Tract 103.35,3991,1061,1780,459,3991,1780
48141010336,140,48,141,21340,999,,,Census Tract 103.36,6638,2036,3808,1088,6638,3808
48147950100,140,48,147,14300,206,,,Census Tract 9501,2850,1383,2774,1299,2850,2774
48157671100,140,48,157,26420,288,,,Census Tract 6711,8174,2723,6171,1971,8174,6171
48157671200,140,48,157,26420,288,,,Census Tract 6712,6153,1983,5257,1605,6153,5257
48157675700,140,48,157,26420,288,,,Census Tract 6757,6808,2588,5771,2106,6808,5771
48157675800,140,48,157,26420,288,,,Census Tract 6758,3392,1433,3189,2129,3392,3189
48167721900,140,48,167,26420,288,,,Census Tract 7219,8613,3740,5751,2342,8613,5751
48167722001,140,48,167,26420,288,,,Census Tract 7220.01,5486,2040,5130,1858,5486,5130
48173950100,140,48,173,99999,999,,,Census Tract 9501,1226,580,1406,660,1226,1406
48181001900,140,48,181,43300,206,,,Census Tract 19,10515,4106,7676,2797,10515,7676
48181002000,140,48,181,43300,206,,,Census Tract 20,3072,1157,2892,1135,3072,2892
48187210606,140,48,187,41700,999,,,Census Tract 2106.06,3179,1612,2978,1419,3179,2978
48187210607,140,48,187,41700,999,,,Census Tract 2106.07,8024,2770,3425,1189,8024,3425
48199030100,140,48,199,13140,999,,,Census Tract 301,3682,1602,3252,1521,3682,3252
48199030200,140,48,199,13140,999,,,Census Tract 302,5609,2286,5156,2024,5609,5156
48201222300,140,48,201,26420,288,,,Census Tract 2223,4512,1251,4107,1194,4512,4107
48201222401,140,48,201,26420,288,,,Census Tract 2224.01,3701,1072,3345,1037,3701,3345
48201240100,140,48,201,26420,288,,,Census Tract 2401,3557,1742,2087,1570,3557,2087
48201240400,140,48,201,26420,288,,,Census Tract 2404,6394,2135,4711,1717,6394,4711
48201253400,140,48,201,26420,288,,,Census Tract 2534,724,293,1665,572,724,1665
48201253500,140,48,201,26420,288,,,Census Tract 2535,8382,3188,6719,2594,8382,6719
48201320601,140,48,201,26420,288,,,Census Tract 3206.01,2638,863,2955,862,2638,2955
48201320602,140,48,201,26420,288,,,Census Tract 3206.02,4537,1502,5083,1500,4537,5083
48201332100,140,48,201,26420,288,,,Census Tract 3321,3037,991,3016,981,3037,3016
48201332200,140,48,201,26420,288,,,Census Tract 3322,4985,1623,5206,1635,4985,5206
48201343200,140,48,201,26420,288,,,Census Tract 3432,4944,1631,4054,1345,4944,4054
48201343301,140,48,201,26420,288,,,Census Tract 3433.01,4452,1530,4152,1384,4452,4152
48201420900,140,48,201,26420,288,,,Census Tract 4209,6231,2297,5963,2226,6231,5963
48201421000,140,48,201,26420,288,,,Census Tract 4210,2497,1002,2316,1002,2497,2316
48201431801,140,48,201,26420,288,,,Census Tract 4318.01,2967,1804,2052,1230,2967,2052
48201431802,140,48,201,26420,288,,,Census Tract 4318.02,3695,3057,2556,2086,3695,2556
48201452500,140,48,201,26420,288,,,Census Tract 4525,7794,2681,6540,2257,7794,6540
48201452600,140,48,201,26420,288,,,Census Tract 4526,7130,2553,6495,2184,7130,6495
48201520601,140,48,201,26420,288,,,Census Tract 5206.01,2484,818,2520,803,2484,2520
48201520602,140,48,201,26420,288,,,Census Tract 5206.02,6272,2145,6364,2106,6272,6364
48201533701,140,48,201,26420,288,,,Census Tract 5337.01,5695,1837,5976,1938,5695,5976
48201533702,140,48,201,26420,288,,,Census Tract 5337.02,3498,877,3670,925,3498,3670
48201550402,140,48,201,26420,288,,,Census Tract 5504.02,9449,3837,6346,2496,9449,6346
48201550500,140,48,201,26420,288,,,Census Tract 5505,5665,1819,2845,1038,5665,2845
48201554502,140,48,201,26420,288,,,Census Tract 5545.02,6327,2163,3782,1234,6327,3782
48201554600,140,48,201,26420,288,,,Census Tract 5546,4605,1620,4732,1496,4605,4732
48209010200,140,48,209,12420,126,,,Census Tract 102,6030,820,5656,669,6030,5656
48209010302,140,48,209,12420,126,,,Census Tract 103.02,4356,1697,4326,1696,4356,4326
48215020102,140,48,215,32580,999,,,Census Tract 201.02,7150,2959,5020,2710,7150,5020
48215020201,140,48,215,32580,999,,,Census Tract 202.01,7364,2234,6541,2012,7364,6541
48215022402,140,48,215,32580,999,,,Census Tract 224.02,6084,1671,4681,1274,6084,4681
48215022501,140,48,215,32580,999,,,Census Tract 225.01,6635,1670,5933,1430,6635,5933
48217960200,140,48,217,99999,999,,,Census Tract 9602,4452,2365,3769,2000,4452,3769
48217960400,140,48,217,99999,999,,,Census Tract 9604,1994,1336,1627,1180,1994,1627
48225950500,140,48,225,99999,999,,,Census Tract 9505,4419,2518,4425,2374,4419,4425
48225950600,140,48,225,99999,999,,,Census Tract 9506,1531,876,1509,837,1531,1509
48245001303,140,48,245,13140,999,,,Census Tract 13.03,3195,1290,3021,1175,3195,3021
48245001700,140,48,245,13140,999,,,Census Tract 17,1923,866,2776,1203,1923,2776
48255970100,140,48,255,99999,999,,,Census Tract 9701,2214,1174,2090,1003,2214,2090
48265960800,140,48,265,28500,999,,,Census Tract 9608,4260,1987,3450,1584,4260,3450
48303001000,140,48,303,31180,352,,,Census Tract 10,3311,1282,3718,1332,3311,3718
48303001200,140,48,303,31180,352,,,Census Tract 12,2769,1141,2410,1047,2769,2410
